fold,split,subject,nsdId_1,nsdId_2,same_image,repeat_pair,similarity,session_1,session_2
fold_01,train,2,44720,44720,1,1-2,0.8870822749465471,4,4
fold_01,train,2,44720,21194,0,1-2,0.7124847369700723,4,17
fold_01,train,2,44844,44844,1,1-2,0.9192136517531128,3,3
fold_01,train,2,44844,45129,0,1-2,0.7994035217940957,3,23
fold_01,train,2,44971,44971,1,1-2,0.9024329508443615,20,20
fold_01,train,2,44971,27568,0,1-2,0.8156434262970986,20,10
fold_01,train,2,44980,44980,1,1-2,0.9022601469606486,1,1
fold_01,train,2,44980,32910,0,1-2,0.8516974995359452,1,14
fold_01,train,2,45129,45129,1,1-2,0.8877532047592249,23,23
fold_01,train,2,45129,50653,0,1-2,0.8851734561399128,23,24
fold_01,train,2,45213,45213,1,1-2,0.9117533377559044,5,26
fold_01,train,2,45213,43689,0,1-2,0.862480751317177,5,15
fold_01,train,2,45356,45356,1,1-2,0.9239458381021467,27,27
fold_01,train,2,45356,46523,0,1-2,0.8300276463325993,27,19
fold_01,train,2,45595,45595,1,1-2,0.9690320052983176,1,1
fold_01,train,2,45595,70193,0,1-2,0.7788433552072527,1,24
fold_01,train,2,45632,45632,1,1-2,0.9342775793968698,8,15
fold_01,train,2,45632,55005,0,1-2,0.8848355338863916,8,20
fold_01,train,2,45750,45750,1,1-2,0.8847512033513444,17,24
fold_01,train,2,45750,46835,0,1-2,0.7990406719964419,17,30
fold_01,train,2,45837,45837,1,1-2,0.9509429656735011,10,18
fold_01,train,2,45837,47293,0,1-2,0.8112083376948499,10,26
fold_01,train,2,45843,45843,1,1-2,0.9413779969244751,10,13
fold_01,train,2,45843,9917,0,1-2,0.849128654817136,10,1
fold_01,train,2,45945,45945,1,1-2,0.888227536219742,14,23
fold_01,train,2,45945,30954,0,1-2,0.8722337091999155,14,30
fold_01,train,2,45981,45981,1,1-2,0.915118519566212,6,27
fold_01,train,2,45981,29837,0,1-2,0.8026560999954347,6,15
fold_01,train,2,46002,46002,1,1-2,0.9238381208153473,1,18
fold_01,train,2,46002,8807,0,1-2,0.9140145382434506,1,6
fold_01,train,2,46036,46036,1,1-2,0.8170796167326487,24,30
fold_01,train,2,46036,53881,0,1-2,0.6668289093256365,24,22
fold_01,train,2,46150,46150,1,1-2,0.906939301536023,6,6
fold_01,train,2,46150,41927,0,1-2,0.8670964059402638,6,18
fold_01,train,2,46160,46160,1,1-2,0.9278920680958005,4,5
fold_01,train,2,46160,72719,0,1-2,0.8652084307007529,4,16
fold_01,train,2,46274,46274,1,1-2,0.9320325414103403,26,26
fold_01,train,2,46274,55857,0,1-2,0.8599243104815832,26,23
fold_01,train,2,46321,46321,1,1-2,0.9277336712228362,16,29
fold_01,train,2,46321,66489,0,1-2,0.8746545705761491,16,5
fold_01,train,2,46372,46372,1,1-2,0.9099802516600657,21,23
fold_01,train,2,46372,51171,0,1-2,0.7941090083516329,21,6
fold_01,train,2,46380,46380,1,1-2,0.9480658353583606,9,9
fold_01,train,2,46380,31837,0,1-2,0.8174112314471448,9,24
fold_01,train,2,46460,46460,1,1-2,0.9500276828373178,10,11
fold_01,train,2,46460,7840,0,1-2,0.6762058283848317,10,3
fold_01,train,2,46462,46462,1,1-2,0.9439931086584562,19,19
fold_01,train,2,46462,20442,0,1-2,0.7898338643254891,19,14
fold_01,train,2,46523,46523,1,1-2,0.8537018631762402,18,19
fold_01,train,2,46523,38494,0,1-2,0.8568930964644502,18,29
fold_01,train,2,46642,46642,1,1-2,0.88913970277869,11,25
fold_01,train,2,46642,22782,0,1-2,0.8146831112475139,11,6
fold_01,train,2,46661,46661,1,1-2,0.8581141510006687,28,28
fold_01,train,2,46661,55107,0,1-2,0.7142572850350989,28,25
fold_01,train,2,46806,46806,1,1-2,0.9140006630575599,3,25
fold_01,train,2,46806,34418,0,1-2,0.8040115208014672,3,21
fold_01,train,2,46835,46835,1,1-2,0.811335471830001,21,30
fold_01,train,2,46835,6489,0,1-2,0.8121942819614841,21,25
fold_01,train,2,46861,46861,1,1-2,0.8757539211407823,4,7
fold_01,train,2,46861,5204,0,1-2,0.9082601692885515,4,23
fold_01,train,2,47033,47033,1,1-2,0.8663434315808927,24,24
fold_01,train,2,47033,10471,0,1-2,0.8614099226301469,24,6
fold_01,train,2,47070,47070,1,1-2,0.9215752517171797,3,3
fold_01,train,2,47070,36682,0,1-2,0.8542585022290715,3,9
fold_01,train,2,47099,47099,1,1-2,0.8622728385500333,3,30
fold_01,train,2,47099,25091,0,1-2,0.7532688495879596,3,18
fold_01,train,2,47290,47290,1,1-2,0.9076892651281008,5,7
fold_01,train,2,47290,29837,0,1-2,0.8371602486109928,5,15
fold_01,train,2,47293,47293,1,1-2,0.8179134198653603,12,26
fold_01,train,2,47293,32053,0,1-2,0.8602165919278223,12,9
fold_01,train,2,47321,47321,1,1-2,0.8896362004986099,5,6
fold_01,train,2,47321,8843,0,1-2,0.791511737572596,5,14
fold_01,train,2,47408,47408,1,1-2,0.8626174808538138,4,5
fold_01,train,2,47408,36576,0,1-2,0.8132210996900818,4,10
fold_01,train,2,47600,47600,1,1-2,0.9443632458296756,11,13
fold_01,train,2,47600,44705,0,1-2,0.8538598199171612,11,7
fold_01,train,2,47687,47687,1,1-2,0.9014636880668341,5,16
fold_01,train,2,47687,55968,0,1-2,0.9391623665791637,5,12
fold_01,train,2,48157,48157,1,1-2,0.8996045299778926,9,9
fold_01,train,2,48157,61748,0,1-2,0.8026265601359092,9,2
fold_01,train,2,48260,48260,1,1-2,0.9649936604055441,6,12
fold_01,train,2,48260,23241,0,1-2,0.9018445165879203,6,25
fold_01,train,2,48374,48374,1,1-2,0.915066475398728,17,17
fold_01,train,2,48374,46372,0,1-2,0.8233113616686243,17,23
fold_01,train,2,48379,48379,1,1-2,0.8768365628180409,30,30
fold_01,train,2,48379,27580,0,1-2,0.781665564653214,30,11
fold_01,train,2,48393,48393,1,1-2,0.91405355288818,5,26
fold_01,train,2,48393,51185,0,1-2,0.7442379546578277,5,19
fold_01,train,2,48422,48422,1,1-2,0.9320987730164713,2,2
fold_01,train,2,48422,19199,0,1-2,0.8646552119483707,2,12
fold_01,train,2,48508,48508,1,1-2,0.7521841504350675,15,15
fold_01,train,2,48508,27326,0,1-2,0.9041536871584274,15,4
fold_01,train,2,48530,48530,1,1-2,0.8456603599946851,19,26
fold_01,train,2,48530,51788,0,1-2,0.7932519330184067,19,25
fold_01,train,2,48617,48617,1,1-2,0.8699004010881968,1,11
fold_01,train,2,48617,6558,0,1-2,0.9045493658742937,1,1
fold_01,train,2,48622,48622,1,1-2,0.8702486879805693,14,14
fold_01,train,2,48622,56681,0,1-2,0.9473458350999491,14,16
fold_01,train,2,48679,48679,1,1-2,0.9157887993009411,12,16
fold_01,train,2,48679,43164,0,1-2,0.8693804242143753,12,19
fold_01,train,2,48681,48681,1,1-2,0.9579462139521031,1,27
fold_01,train,2,48681,42851,0,1-2,0.8610518362420734,1,2
fold_01,train,2,48802,48802,1,1-2,0.8990509966924596,28,28
fold_01,train,2,48802,21253,0,1-2,0.8505089468744059,28,29
fold_01,train,2,48839,48839,1,1-2,0.9406883727014472,10,14
fold_01,train,2,48839,64880,0,1-2,0.8122704779511817,10,26
fold_01,train,2,49076,49076,1,1-2,0.9570289481625264,3,25
fold_01,train,2,49076,57822,0,1-2,0.9061592452002155,3,26
fold_01,train,2,49466,49466,1,1-2,0.9028934724128825,13,14
fold_01,train,2,49466,13613,0,1-2,0.8554607613722146,13,8
fold_01,train,2,49480,49480,1,1-2,0.9612422132058319,17,27
fold_01,train,2,49480,14898,0,1-2,0.7912137356948159,17,14
fold_01,train,2,49731,49731,1,1-2,0.8855417675836037,15,16
fold_01,train,2,49731,32053,0,1-2,0.8417875535597509,15,9
fold_01,train,2,49944,49944,1,1-2,0.8968740138547513,9,9
fold_01,train,2,49944,56681,0,1-2,0.8066325491347659,9,16
fold_01,train,2,49955,49955,1,1-2,0.9263650092489163,13,13
fold_01,train,2,49955,69839,0,1-2,0.8224631641764663,13,20
fold_01,train,2,49957,49957,1,1-2,0.9004241501304844,10,30
fold_01,train,2,49957,3386,0,1-2,0.8247576714653267,10,16
fold_01,train,2,49969,49969,1,1-2,0.933529839252551,13,13
fold_01,train,2,49969,21601,0,1-2,0.8458919290255055,13,1
fold_01,train,2,49979,49979,1,1-2,0.9370606270677486,5,12
fold_01,train,2,49979,9917,0,1-2,0.8485720606199361,5,1
fold_01,train,2,50114,50114,1,1-2,0.9192009531751782,6,6
fold_01,train,2,50114,26307,0,1-2,0.8921367392132573,6,8
fold_01,train,2,50170,50170,1,1-2,0.7923531506645262,14,20
fold_01,train,2,50170,62544,0,1-2,0.8372592415811984,14,23
fold_01,train,2,50653,50653,1,1-2,0.9097791460885942,8,24
fold_01,train,2,50653,66489,0,1-2,0.7979211677660014,8,5
fold_01,train,2,50734,50734,1,1-2,0.9292529984075497,6,6
fold_01,train,2,50734,44980,0,1-2,0.8042481608900164,6,1
fold_01,train,2,50755,50755,1,1-2,0.8964977066831953,11,11
fold_01,train,2,50755,49466,0,1-2,0.7822242320310001,11,14
fold_01,train,2,50811,50811,1,1-2,0.8984006841593651,3,9
fold_01,train,2,50811,30672,0,1-2,0.8190546454814923,3,20
fold_01,train,2,50882,50882,1,1-2,0.9212211308485538,26,27
fold_01,train,2,50882,48374,0,1-2,0.8703664561293735,26,17
fold_01,train,2,51062,51062,1,1-2,0.8855227589422852,13,21
fold_01,train,2,51062,39369,0,1-2,0.7916626650781181,13,6
fold_01,train,2,51077,51077,1,1-2,0.940458074181,2,2
fold_01,train,2,51077,7207,0,1-2,0.8659860861580334,2,3
fold_01,train,2,51148,51148,1,1-2,0.913407767835195,24,25
fold_01,train,2,51148,6431,0,1-2,0.9380208376853828,24,6
fold_01,train,2,51171,51171,1,1-2,0.8785364894150246,6,6
fold_01,train,2,51171,3489,0,1-2,0.8160617881878348,6,10
fold_01,train,2,51185,51185,1,1-2,0.9421693268419817,7,19
fold_01,train,2,51185,7120,0,1-2,0.8412930889768884,7,25
fold_01,train,2,51521,51521,1,1-2,0.9360515844413023,4,22
fold_01,train,2,51521,61797,0,1-2,0.8197418375185337,4,16
fold_01,train,2,51745,51745,1,1-2,0.8466206676484138,4,4
fold_01,train,2,51745,53052,0,1-2,0.770844777826544,4,1
fold_01,train,2,51788,51788,1,1-2,0.9015738686878775,25,25
fold_01,train,2,51788,36067,0,1-2,0.8369472924193013,25,7
fold_01,train,2,51843,51843,1,1-2,0.9316605359729446,28,28
fold_01,train,2,51843,66004,0,1-2,0.826841895724555,28,7
fold_01,train,2,51965,51965,1,1-2,0.9358458636934928,14,14
fold_01,train,2,51965,54698,0,1-2,0.835047843020067,14,19
fold_01,train,2,51983,51983,1,1-2,0.9384266077120892,10,17
fold_01,train,2,51983,55933,0,1-2,0.914468158747342,10,13
fold_01,train,2,51988,51988,1,1-2,0.8940296376498104,16,23
fold_01,train,2,51988,4051,0,1-2,0.7763898730190854,16,23
fold_01,train,2,52070,52070,1,1-2,0.9421131776895824,11,18
fold_01,train,2,52070,17776,0,1-2,0.6878191087092482,11,14
fold_01,train,2,52302,52302,1,1-2,0.920638364262765,14,14
fold_01,train,2,52302,42980,0,1-2,0.7493321333415266,14,20
fold_01,train,2,52394,52394,1,1-2,0.9502698089129683,11,28
fold_01,train,2,52394,56154,0,1-2,0.8892061405992604,11,21
fold_01,train,2,52527,52527,1,1-2,0.9308689426872588,5,5
fold_01,train,2,52527,36910,0,1-2,0.8851317619960145,5,2
fold_01,train,2,52554,52554,1,1-2,0.8938957006045206,11,13
fold_01,train,2,52554,31747,0,1-2,0.7123491498851757,11,4
fold_01,train,2,52596,52596,1,1-2,0.9360153622468131,8,27
fold_01,train,2,52596,3856,0,1-2,0.8337050995598038,8,12
fold_01,train,2,52652,52652,1,1-2,0.9225752057574336,10,20
fold_01,train,2,52652,20206,0,1-2,0.8184238207069654,10,26
fold_01,train,2,52892,52892,1,1-2,0.9135815364476985,27,28
fold_01,train,2,52892,63931,0,1-2,0.8654653752413467,27,22
fold_01,train,2,52931,52931,1,1-2,0.9442704101907857,19,19
fold_01,train,2,52931,27972,0,1-2,0.7688768594200347,19,14
fold_01,train,2,53052,53052,1,1-2,0.9069362998513381,1,1
fold_01,train,2,53052,56681,0,1-2,0.774014706159976,1,16
fold_01,train,2,53152,53152,1,1-2,0.8629456793139163,11,25
fold_01,train,2,53152,57822,0,1-2,0.8294647861258985,11,26
fold_01,train,2,53155,53155,1,1-2,0.8566783663527234,16,26
fold_01,train,2,53155,23729,0,1-2,0.8054707995672475,16,6
fold_01,train,2,53157,53157,1,1-2,0.9040764114386508,9,10
fold_01,train,2,53157,40909,0,1-2,0.8438246944400937,9,22
fold_01,train,2,53270,53270,1,1-2,0.921733148164968,16,22
fold_01,train,2,53270,66946,0,1-2,0.8213951011965087,16,26
fold_01,train,2,53370,53370,1,1-2,0.8306687940328191,20,20
fold_01,train,2,53370,65253,0,1-2,0.8628145057307209,20,13
fold_01,train,2,53511,53511,1,1-2,0.9283290993527161,4,14
fold_01,train,2,53511,51171,0,1-2,0.9037802380518887,4,6
fold_01,train,2,53570,53570,1,1-2,0.9040989791933977,16,29
fold_01,train,2,53570,69240,0,1-2,0.7461910957890278,16,12
fold_01,train,2,53727,53727,1,1-2,0.9435871664311963,6,20
fold_01,train,2,53727,26163,0,1-2,0.7903410157337173,6,16
fold_01,train,2,53728,53728,1,1-2,0.9390917017327649,6,16
fold_01,train,2,53728,61122,0,1-2,0.8221161645667636,6,29
fold_01,train,2,53773,53773,1,1-2,0.8989056996192304,6,26
fold_01,train,2,53773,46806,0,1-2,0.8477271360690654,6,25
fold_01,train,2,53858,53858,1,1-2,0.9336739056706267,2,2
fold_01,train,2,53858,61177,0,1-2,0.8230902767409555,2,27
fold_01,train,2,53881,53881,1,1-2,0.965894808443197,16,22
fold_01,train,2,53881,65010,0,1-2,0.8672614650437256,16,18
fold_01,train,2,53891,53891,1,1-2,0.933188816405284,2,2
fold_01,train,2,53891,60305,0,1-2,0.799022443974415,2,21
fold_01,train,2,54078,54078,1,1-2,0.9163639066456822,10,11
fold_01,train,2,54078,21218,0,1-2,0.8648310457497951,10,20
fold_01,train,2,54257,54257,1,1-2,0.8779863702862,6,14
fold_01,train,2,54257,68471,0,1-2,0.8892963436355277,6,19
fold_01,train,2,54361,54361,1,1-2,0.9477485379211757,11,26
fold_01,train,2,54361,22794,0,1-2,0.8178645309236,11,16
fold_01,train,2,54389,54389,1,1-2,0.7777159494600371,20,24
fold_01,train,2,54389,60553,0,1-2,0.8270951342018182,20,21
fold_01,train,2,54643,54643,1,1-2,0.8982867752616776,11,11
fold_01,train,2,54643,68471,0,1-2,0.8724101317794758,11,19
fold_01,train,2,54683,54683,1,1-2,0.9388001315844452,8,8
fold_01,train,2,54683,25284,0,1-2,0.8058436320270979,8,6
fold_01,train,2,54698,54698,1,1-2,0.916474806009658,3,19
fold_01,train,2,54698,9434,0,1-2,0.8231907171890958,3,3
fold_01,train,2,54913,54913,1,1-2,0.9148344374668146,28,28
fold_01,train,2,54913,46861,0,1-2,0.8373734442929334,28,7
fold_01,train,2,54959,54959,1,1-2,0.9539342222929036,14,17
fold_01,train,2,54959,26372,0,1-2,0.7365185360799501,14,23
fold_01,train,2,55005,55005,1,1-2,0.9179499467617345,9,20
fold_01,train,2,55005,9917,0,1-2,0.8477294941736446,9,1
fold_01,train,2,55107,55107,1,1-2,0.9223246749847034,25,25
fold_01,train,2,55107,16616,0,1-2,0.8313834074625899,25,26
fold_01,train,2,55163,55163,1,1-2,0.87905551551397,21,22
fold_01,train,2,55163,18796,0,1-2,0.7833429244494482,21,16
fold_01,train,2,55405,55405,1,1-2,0.900221783682956,17,24
fold_01,train,2,55405,62209,0,1-2,0.8660472167284395,17,5
fold_01,train,2,55408,55408,1,1-2,0.9352196495713516,11,20
fold_01,train,2,55408,69007,0,1-2,0.8594449642652329,11,5
fold_01,train,2,55526,55526,1,1-2,0.934314193347934,11,16
fold_01,train,2,55526,7007,0,1-2,0.8138198894972458,11,24
fold_01,train,2,55649,55649,1,1-2,0.9399046426493481,7,7
fold_01,train,2,55649,37736,0,1-2,0.8530679744737915,7,17
fold_01,train,2,55669,55669,1,1-2,0.9538486320973859,13,13
fold_01,train,2,55669,15506,0,1-2,0.8485050610543445,13,8
fold_01,train,2,55678,55678,1,1-2,0.8637550794634316,8,8
fold_01,train,2,55678,28595,0,1-2,0.8546394039043124,8,4
fold_01,train,2,55857,55857,1,1-2,0.941120559102329,3,23
fold_01,train,2,55857,17450,0,1-2,0.7133053018861851,3,19
fold_01,train,2,55933,55933,1,1-2,0.8795312561128413,11,13
fold_01,train,2,55933,46861,0,1-2,0.8507699058877958,11,7
fold_01,train,2,55968,55968,1,1-2,0.9582384942722457,12,12
fold_01,train,2,55968,55678,0,1-2,0.8479389511027337,12,8
fold_01,train,2,55969,55969,1,1-2,0.9315400932506654,13,13
fold_01,train,2,55969,43675,0,1-2,0.819667928875269,13,20
fold_01,train,2,56042,56042,1,1-2,0.9410074464169471,1,23
fold_01,train,2,56042,43445,0,1-2,0.863766406221744,1,8
fold_01,train,2,56066,56066,1,1-2,0.9432955131498402,14,15
fold_01,train,2,56066,37059,0,1-2,0.8419695516204222,14,16
fold_01,train,2,56154,56154,1,1-2,0.9323354293564756,10,21
fold_01,train,2,56154,33521,0,1-2,0.7272360940552479,10,11
fold_01,train,2,56269,56269,1,1-2,0.9414936155938997,8,29
fold_01,train,2,56269,47033,0,1-2,0.7433017542607796,8,24
fold_01,train,2,56290,56290,1,1-2,0.9220899636980229,20,21
fold_01,train,2,56290,30672,0,1-2,0.751954387518481,20,20
fold_01,train,2,56314,56314,1,1-2,0.9376602413877647,3,3
fold_01,train,2,56314,10610,0,1-2,0.7471592341604956,3,19
fold_01,train,2,56454,56454,1,1-2,0.9463645247919973,6,6
fold_01,train,2,56454,7207,0,1-2,0.821226909009247,6,3
fold_01,train,2,56471,56471,1,1-2,0.8944141596028334,23,23
fold_01,train,2,56471,5602,0,1-2,0.8160391814654621,23,2
fold_01,train,2,56681,56681,1,1-2,0.9151286899792893,15,16
fold_01,train,2,56681,24517,0,1-2,0.859199785433976,15,9
fold_01,train,2,56723,56723,1,1-2,0.9512012746674664,4,4
fold_01,train,2,56723,37059,0,1-2,0.8344431857458204,4,16
fold_01,train,2,56751,56751,1,1-2,0.9460711558383073,11,20
fold_01,train,2,56751,13653,0,1-2,0.9009827584601678,11,28
fold_01,train,2,56784,56784,1,1-2,0.9305671298688383,24,24
fold_01,train,2,56784,58144,0,1-2,0.8237430149206053,24,1
fold_01,train,2,56850,56850,1,1-2,0.9034671478424147,14,14
fold_01,train,2,56850,44980,0,1-2,0.7488095375077777,14,1
fold_01,train,2,56867,56867,1,1-2,0.9127727827174088,5,16
fold_01,train,2,56867,8387,0,1-2,0.9158450616157746,5,30
fold_01,train,2,56911,56911,1,1-2,0.853484555249259,14,14
fold_01,train,2,56911,3809,0,1-2,0.7967323619249381,14,17
fold_01,train,2,56948,56948,1,1-2,0.9308567394422098,25,25
fold_01,train,2,56948,70335,0,1-2,0.709786037713293,25,1
fold_01,train,2,57046,57046,1,1-2,0.9476903215896852,1,9
fold_01,train,2,57046,4129,0,1-2,0.7919244697902752,1,24
fold_01,train,2,57060,57060,1,1-2,0.8649833472783536,13,16
fold_01,train,2,57060,46661,0,1-2,0.9071133296449228,13,28
fold_01,train,2,57435,57435,1,1-2,0.9315504422602882,3,7
fold_01,train,2,57435,53728,0,1-2,0.8232197231635796,3,16
fold_01,train,2,57478,57478,1,1-2,0.9061415987460864,21,21
fold_01,train,2,57478,69813,0,1-2,0.8239323537461434,21,28
fold_01,train,2,57553,57553,1,1-2,0.9394320794393872,11,12
fold_01,train,2,57553,55405,0,1-2,0.7362392730672965,11,24
fold_01,train,2,57650,57650,1,1-2,0.9539363540328868,11,15
fold_01,train,2,57650,67802,0,1-2,0.7531552623261462,11,11
fold_01,train,2,57681,57681,1,1-2,0.9101126303748921,22,29
fold_01,train,2,57681,64880,0,1-2,0.7438516023461973,22,26
fold_01,train,2,57822,57822,1,1-2,0.9528843988910729,17,26
fold_01,train,2,57822,47687,0,1-2,0.8718512713854001,17,16
fold_01,train,2,57838,57838,1,1-2,0.9462676609480474,2,12
fold_01,train,2,57838,49466,0,1-2,0.7942934608485321,2,14
fold_01,train,2,57906,57906,1,1-2,0.9639258248242502,21,25
fold_01,train,2,57906,32910,0,1-2,0.8017586697071469,21,14
fold_01,train,2,58096,58096,1,1-2,0.9292846713149623,6,7
fold_01,train,2,58096,3049,0,1-2,0.8713550807392936,6,9
fold_01,train,2,58144,58144,1,1-2,0.9168627091668218,1,1
fold_01,train,2,58144,69839,0,1-2,0.8837270913901721,1,20
fold_01,train,2,58164,58164,1,1-2,0.9091910246354313,20,27
fold_01,train,2,58164,4835,0,1-2,0.82708312770955,20,23
fold_01,train,2,58187,58187,1,1-2,0.906753082459172,12,28
fold_01,train,2,58187,27242,0,1-2,0.8738094049107588,12,19
fold_01,train,2,58404,58404,1,1-2,0.866594234716813,8,14
fold_01,train,2,58404,64880,0,1-2,0.8596987945910086,8,26
fold_01,train,2,59023,59023,1,1-2,0.9564265742666473,17,17
fold_01,train,2,59023,38297,0,1-2,0.8293572081181149,17,17
fold_01,train,2,59039,59039,1,1-2,0.9194644780249415,9,28
fold_01,train,2,59039,70075,0,1-2,0.9003206722611546,9,8
fold_01,train,2,59046,59046,1,1-2,0.9360684860844999,4,5
fold_01,train,2,59046,12798,0,1-2,0.8635416102692159,4,16
fold_01,train,2,59194,59194,1,1-2,0.9281637721201356,12,12
fold_01,train,2,59194,20820,0,1-2,0.7710830420675238,12,20
fold_01,train,2,59284,59284,1,1-2,0.9358288113921445,15,16
fold_01,train,2,59284,35790,0,1-2,0.8370216528282604,15,30
fold_01,train,2,59585,59585,1,1-2,0.938729658961381,4,23
fold_01,train,2,59585,18543,0,1-2,0.864729107529329,4,8
fold_01,train,2,59595,59595,1,1-2,0.9320582735324224,12,12
fold_01,train,2,59595,4930,0,1-2,0.7379418102698747,12,4
fold_01,train,2,59631,59631,1,1-2,0.8900471534889082,6,7
fold_01,train,2,59631,67113,0,1-2,0.8713737323462859,6,10
fold_01,train,2,59699,59699,1,1-2,0.9301731179711322,20,20
fold_01,train,2,59699,38486,0,1-2,0.9427905528967196,20,12
fold_01,train,2,59817,59817,1,1-2,0.92975982904167,27,28
fold_01,train,2,59817,51988,0,1-2,0.8196701141909055,27,23
fold_01,train,2,59994,59994,1,1-2,0.8957867651779492,23,23
fold_01,train,2,59994,19181,0,1-2,0.8644989827204989,23,1
fold_01,train,2,60094,60094,1,1-2,0.8979519143686993,11,15
fold_01,train,2,60094,41116,0,1-2,0.7844939481143184,11,6
fold_01,train,2,60186,60186,1,1-2,0.9286174034241714,9,16
fold_01,train,2,60186,12796,0,1-2,0.8796583614956163,9,2
fold_01,train,2,60251,60251,1,1-2,0.9576965372649701,16,17
fold_01,train,2,60251,30563,0,1-2,0.9288956229322921,16,27
fold_01,train,2,60305,60305,1,1-2,0.9104266080543072,1,21
fold_01,train,2,60305,44705,0,1-2,0.8540613133419296,1,7
fold_01,train,2,60505,60505,1,1-2,0.889251205304138,2,4
fold_01,train,2,60505,15506,0,1-2,0.8472356482278344,2,8
fold_01,train,2,60553,60553,1,1-2,0.8204817102144196,14,21
fold_01,train,2,60553,24739,0,1-2,0.9002153191688761,14,18
fold_01,train,2,60845,60845,1,1-2,0.9551949837249707,10,21
fold_01,train,2,60845,46372,0,1-2,0.8269830815813285,10,23
fold_01,train,2,60867,60867,1,1-2,0.8336454701408702,27,27
fold_01,train,2,60867,46642,0,1-2,0.6928154307529923,27,25
fold_01,train,2,61122,61122,1,1-2,0.8836865255827493,29,29
fold_01,train,2,61122,57435,0,1-2,0.8427786865891886,29,7
fold_01,train,2,61133,61133,1,1-2,0.8992691401101499,22,22
fold_01,train,2,61133,30954,0,1-2,0.8894324141478669,22,30
fold_01,train,2,61177,61177,1,1-2,0.9254752548108489,15,27
fold_01,train,2,61177,22515,0,1-2,0.77884625234093,15,2
fold_01,train,2,61216,61216,1,1-2,0.9370969545563227,17,17
fold_01,train,2,61216,40979,0,1-2,0.8386802110525221,17,18
fold_01,train,2,61510,61510,1,1-2,0.8947119873278715,17,17
fold_01,train,2,61510,66836,0,1-2,0.7810444849733056,17,11
fold_01,train,2,61513,61513,1,1-2,0.9052733162368716,13,26
fold_01,train,2,61513,41162,0,1-2,0.7585538259465902,13,27
fold_01,train,2,61677,61677,1,1-2,0.9439090027194745,8,10
fold_01,train,2,61677,22993,0,1-2,0.8361727440935854,8,27
fold_01,train,2,61738,61738,1,1-2,0.9369039684263232,9,9
fold_01,train,2,61738,8006,0,1-2,0.7007654562912026,9,9
fold_01,train,2,61748,61748,1,1-2,0.9227900977200842,2,2
fold_01,train,2,61748,10006,0,1-2,0.8687639779003712,2,18
fold_01,train,2,61752,61752,1,1-2,0.941053577054501,29,30
fold_01,train,2,61752,61216,0,1-2,0.8003912081567139,29,17
fold_01,train,2,61797,61797,1,1-2,0.9257987936050881,6,16
fold_01,train,2,61797,43224,0,1-2,0.7399051663873479,6,27
fold_01,train,2,61809,61809,1,1-2,0.8912324717080211,6,18
fold_01,train,2,61809,25091,0,1-2,0.7724927688617494,6,18
fold_01,train,2,61873,61873,1,1-2,0.9361136677936985,2,8
fold_01,train,2,61873,11844,0,1-2,0.848217196025499,2,20
fold_01,train,2,61972,61972,1,1-2,0.8863995666959051,18,22
fold_01,train,2,61972,47290,0,1-2,0.8191400017974692,18,7
fold_01,train,2,62006,62006,1,1-2,0.8712037341452767,11,14
fold_01,train,2,62006,70075,0,1-2,0.7491679601346154,11,8
fold_01,train,2,62015,62015,1,1-2,0.9480332170690413,3,3
fold_01,train,2,62015,9434,0,1-2,0.9336108154694597,3,3
fold_01,train,2,62209,62209,1,1-2,0.8821199730767453,5,5
fold_01,train,2,62209,63825,0,1-2,0.9539351261256258,5,25
fold_01,train,2,62228,62228,1,1-2,0.9324921867328076,7,7
fold_01,train,2,62228,3049,0,1-2,0.7825405719560117,7,9
fold_01,train,2,62275,62275,1,1-2,0.8889536627935202,14,27
fold_01,train,2,62275,42563,0,1-2,0.8388034492678907,14,8
fold_01,train,2,62302,62302,1,1-2,0.9023572366799606,1,10
fold_01,train,2,62302,14610,0,1-2,0.8286050709907515,1,22
fold_01,train,2,62479,62479,1,1-2,0.913834420934937,15,26
fold_01,train,2,62479,10006,0,1-2,0.750033991327039,15,18
fold_01,train,2,62544,62544,1,1-2,0.9489250583384132,22,23
fold_01,train,2,62544,40846,0,1-2,0.8565061409152962,22,9
fold_01,train,2,62561,62561,1,1-2,0.9420278094904598,6,10
fold_01,train,2,62561,65821,0,1-2,0.8321375393891922,6,7
fold_01,train,2,62683,62683,1,1-2,0.8465934572652238,20,21
fold_01,train,2,62683,48422,0,1-2,0.7469783506955269,20,2
fold_01,train,2,62960,62960,1,1-2,0.9434114465837535,2,3
fold_01,train,2,62960,63825,0,1-2,0.8300269221355038,2,25
fold_01,train,2,63081,63081,1,1-2,0.8088604900567843,7,7
fold_01,train,2,63081,55005,0,1-2,0.8044407873899977,7,20
fold_01,train,2,63182,63182,1,1-2,0.891149596398103,24,29
fold_01,train,2,63182,34850,0,1-2,0.9107441268639287,24,7
fold_01,train,2,63746,63746,1,1-2,0.9294782069686325,24,24
fold_01,train,2,63746,21508,0,1-2,0.9176518380232971,24,28
fold_01,train,2,63825,63825,1,1-2,0.8895160491979517,18,25
fold_01,train,2,63825,51521,0,1-2,0.8094500680233255,18,22
fold_01,train,2,63931,63931,1,1-2,0.8726949202124545,19,22
fold_01,train,2,63931,61809,0,1-2,0.793041557230717,19,18
